Result_ID,Result,Query_ID,Query_Natural_Language,"Worker_Assessment(Popular result=1, Unpopular result=2)"
"18291, 18301, 18311, 18321, 18331, 18341, 18351, 18361, 18371",Fuel_(film)  starring  Richard_Branson The_Rebel_Billionaire:_Branson's_Quest_for_the_Best  executiveProducer  Richard_Branson ,46,Give me the name an actor who is also an executive producer ?,1
"18291, 18301, 18311, 18321, 18331, 18341, 18351, 18361, 18371",Fuel_(film)  starring  Richard_Branson The_Rebel_Billionaire:_Branson's_Quest_for_the_Best  executiveProducer  Richard_Branson ,46,Give me the name an actor who is also an executive producer ?,1
"18291, 18301, 18311, 18321, 18331, 18341, 18351, 18361, 18371",Fuel_(film)  starring  Richard_Branson The_Rebel_Billionaire:_Branson's_Quest_for_the_Best  executiveProducer  Richard_Branson ,46,Give me the name an actor who is also an executive producer ?,2
"18291, 18301, 18311, 18321, 18331, 18341, 18351, 18361, 18371",Fuel_(film)  starring  Richard_Branson The_Rebel_Billionaire:_Branson's_Quest_for_the_Best  executiveProducer  Richard_Branson ,46,Give me the name an actor who is also an executive producer ?,1
"18291, 18301, 18311, 18321, 18331, 18341, 18351, 18361, 18371",Fuel_(film)  starring  Richard_Branson The_Rebel_Billionaire:_Branson's_Quest_for_the_Best  executiveProducer  Richard_Branson ,46,Give me the name an actor who is also an executive producer ?,1
"18224, 18204, 18214, 18232, 18246, 18256, 18268",A_Very_Gaga_Thanksgiving  starring  Lady_Gaga Lady_Gaga_Presents_the_Monster_Ball_Tour:_At_Madison_Square_Garden  executiveProducer  Lady_Gaga ,46,Give me the name an actor who is also an executive producer ?,1
"18224, 18204, 18214, 18232, 18246, 18256, 18268",A_Very_Gaga_Thanksgiving  starring  Lady_Gaga Lady_Gaga_Presents_the_Monster_Ball_Tour:_At_Madison_Square_Garden  executiveProducer  Lady_Gaga ,46,Give me the name an actor who is also an executive producer ?,1
"18224, 18204, 18214, 18232, 18246, 18256, 18268",A_Very_Gaga_Thanksgiving  starring  Lady_Gaga Lady_Gaga_Presents_the_Monster_Ball_Tour:_At_Madison_Square_Garden  executiveProducer  Lady_Gaga ,46,Give me the name an actor who is also an executive producer ?,1
"18224, 18204, 18214, 18232, 18246, 18256, 18268",A_Very_Gaga_Thanksgiving  starring  Lady_Gaga Lady_Gaga_Presents_the_Monster_Ball_Tour:_At_Madison_Square_Garden  executiveProducer  Lady_Gaga ,46,Give me the name an actor who is also an executive producer ?,1
"18224, 18204, 18214, 18232, 18246, 18256, 18268",A_Very_Gaga_Thanksgiving  starring  Lady_Gaga Lady_Gaga_Presents_the_Monster_Ball_Tour:_At_Madison_Square_Garden  executiveProducer  Lady_Gaga ,46,Give me the name an actor who is also an executive producer ?,1
"17297, 17276, 17287, 17307, 17389, 17397",Inigo_Campioni  battle  World_War_II Inigo_Campioni  restingPlace  Italy ,43,"Give me the name of a person who died or fought in WW2, and his/her resting place ? ",1
"17297, 17276, 17287, 17307, 17389, 17397",Inigo_Campioni  battle  World_War_II Inigo_Campioni  restingPlace  Italy ,43,"Give me the name of a person who died or fought in WW2, and his/her resting place ? ",1
"17297, 17276, 17287, 17307, 17389, 17397",Inigo_Campioni  battle  World_War_II Inigo_Campioni  restingPlace  Italy ,43,"Give me the name of a person who died or fought in WW2, and his/her resting place ? ",2
"17297, 17276, 17287, 17307, 17389, 17397",Inigo_Campioni  battle  World_War_II Inigo_Campioni  restingPlace  Italy ,43,"Give me the name of a person who died or fought in WW2, and his/her resting place ? ",1
"17297, 17276, 17287, 17307, 17389, 17397",Inigo_Campioni  battle  World_War_II Inigo_Campioni  restingPlace  Italy ,43,"Give me the name of a person who died or fought in WW2, and his/her resting place ? ",2
"38148, 38158, 38168, 38179, 38190, 38200","Semra_Sezer  spouse  Ahmet_Necdet_Sezer Semra_Sezer  almaMater  Ankara_University,_Law_School Ahmet_Necdet_Sezer  almaMater  Ankara_University,_Law_School ",912,Give me the name of two married people who graduated from the same university ?,2
"38148, 38158, 38168, 38179, 38190, 38200","Semra_Sezer  spouse  Ahmet_Necdet_Sezer Semra_Sezer  almaMater  Ankara_University,_Law_School Ahmet_Necdet_Sezer  almaMater  Ankara_University,_Law_School ",912,Give me the name of two married people who graduated from the same university ?,1
"38148, 38158, 38168, 38179, 38190, 38200","Semra_Sezer  spouse  Ahmet_Necdet_Sezer Semra_Sezer  almaMater  Ankara_University,_Law_School Ahmet_Necdet_Sezer  almaMater  Ankara_University,_Law_School ",912,Give me the name of two married people who graduated from the same university ?,2
"38148, 38158, 38168, 38179, 38190, 38200","Semra_Sezer  spouse  Ahmet_Necdet_Sezer Semra_Sezer  almaMater  Ankara_University,_Law_School Ahmet_Necdet_Sezer  almaMater  Ankara_University,_Law_School ",912,Give me the name of two married people who graduated from the same university ?,1
"38148, 38158, 38168, 38179, 38190, 38200","Semra_Sezer  spouse  Ahmet_Necdet_Sezer Semra_Sezer  almaMater  Ankara_University,_Law_School Ahmet_Necdet_Sezer  almaMater  Ankara_University,_Law_School ",912,Give me the name of two married people who graduated from the same university ?,1
"35707, 35629, 35639, 35649, 35659, 35669, 35679, 35689, 35699",Ponyo  starring  Tomoko_Naraoka Tomoko_Naraoka  birthPlace  Japan ,903,Give me the name of an actor who was born in Japan ?,1
"35707, 35629, 35639, 35649, 35659, 35669, 35679, 35689, 35699",Ponyo  starring  Tomoko_Naraoka Tomoko_Naraoka  birthPlace  Japan ,903,Give me the name of an actor who was born in Japan ?,2
"35707, 35629, 35639, 35649, 35659, 35669, 35679, 35689, 35699",Ponyo  starring  Tomoko_Naraoka Tomoko_Naraoka  birthPlace  Japan ,903,Give me the name of an actor who was born in Japan ?,1
"35707, 35629, 35639, 35649, 35659, 35669, 35679, 35689, 35699",Ponyo  starring  Tomoko_Naraoka Tomoko_Naraoka  birthPlace  Japan ,903,Give me the name of an actor who was born in Japan ?,2
"35707, 35629, 35639, 35649, 35659, 35669, 35679, 35689, 35699",Ponyo  starring  Tomoko_Naraoka Tomoko_Naraoka  birthPlace  Japan ,903,Give me the name of an actor who was born in Japan ?,2
"36654, 36664, 36674, 36684, 36696, 36707, 36719","Wednesday_9:30_(8:30_Central)  genre  Sitcom Wednesday_9:30_(8:30_Central)  director  Ted_Wass_(actor) Ted_Wass_(actor)  spouse  Janet_Margolin Ted_Wass_(actor)  birthPlace  Lakewood,_Ohio ",907,"Give me the name of a sitcom, its director, the director's wife/husband name and the director's birth place ? ",1
"36654, 36664, 36674, 36684, 36696, 36707, 36719","Wednesday_9:30_(8:30_Central)  genre  Sitcom Wednesday_9:30_(8:30_Central)  director  Ted_Wass_(actor) Ted_Wass_(actor)  spouse  Janet_Margolin Ted_Wass_(actor)  birthPlace  Lakewood,_Ohio ",907,"Give me the name of a sitcom, its director, the director's wife/husband name and the director's birth place ? ",1
"36654, 36664, 36674, 36684, 36696, 36707, 36719","Wednesday_9:30_(8:30_Central)  genre  Sitcom Wednesday_9:30_(8:30_Central)  director  Ted_Wass_(actor) Ted_Wass_(actor)  spouse  Janet_Margolin Ted_Wass_(actor)  birthPlace  Lakewood,_Ohio ",907,"Give me the name of a sitcom, its director, the director's wife/husband name and the director's birth place ? ",2
"36654, 36664, 36674, 36684, 36696, 36707, 36719","Wednesday_9:30_(8:30_Central)  genre  Sitcom Wednesday_9:30_(8:30_Central)  director  Ted_Wass_(actor) Ted_Wass_(actor)  spouse  Janet_Margolin Ted_Wass_(actor)  birthPlace  Lakewood,_Ohio ",907,"Give me the name of a sitcom, its director, the director's wife/husband name and the director's birth place ? ",1
"36654, 36664, 36674, 36684, 36696, 36707, 36719","Wednesday_9:30_(8:30_Central)  genre  Sitcom Wednesday_9:30_(8:30_Central)  director  Ted_Wass_(actor) Ted_Wass_(actor)  spouse  Janet_Margolin Ted_Wass_(actor)  birthPlace  Lakewood,_Ohio ",907,"Give me the name of a sitcom, its director, the director's wife/husband name and the director's birth place ? ",1
"47548, 47500, 47478, 47528, 47509, 47519, 47538, 47558, 47568, 47650, 47661",The_Painted_Lady  director  D._W._Griffith The_Painted_Lady  writer  D._W._Griffith ,918,Give me the name of a writer who wrote a movie directed by D.W. Griffith ?,1
"47548, 47500, 47478, 47528, 47509, 47519, 47538, 47558, 47568, 47650, 47661",The_Painted_Lady  director  D._W._Griffith The_Painted_Lady  writer  D._W._Griffith ,918,Give me the name of a writer who wrote a movie directed by D.W. Griffith ?,1
"47548, 47500, 47478, 47528, 47509, 47519, 47538, 47558, 47568, 47650, 47661",The_Painted_Lady  director  D._W._Griffith The_Painted_Lady  writer  D._W._Griffith ,918,Give me the name of a writer who wrote a movie directed by D.W. Griffith ?,1
"47548, 47500, 47478, 47528, 47509, 47519, 47538, 47558, 47568, 47650, 47661",The_Painted_Lady  director  D._W._Griffith The_Painted_Lady  writer  D._W._Griffith ,918,Give me the name of a writer who wrote a movie directed by D.W. Griffith ?,1
"47548, 47500, 47478, 47528, 47509, 47519, 47538, 47558, 47568, 47650, 47661",The_Painted_Lady  director  D._W._Griffith The_Painted_Lady  writer  D._W._Griffith ,918,Give me the name of a writer who wrote a movie directed by D.W. Griffith ?,1
"12432, 12442, 12452, 12462, 12472, 12223, 12239, 12249, 12255, 12263, 12273, 12283, 12293, 12303, 12313, 12329, 12334, 12343, 12353, 12363, 12373, 12383, 12393, 12403, 12412, 12422, 12482, 12492",Jean-Yves_Beziau  mainInterest  Philosophy Jean-Yves_Beziau  philosophicalSchool  Logic ,38,Give me the name of a person who is interested in Philosophy ? and specifically the philosical shool he is involved in ?,2
"12432, 12442, 12452, 12462, 12472, 12223, 12239, 12249, 12255, 12263, 12273, 12283, 12293, 12303, 12313, 12329, 12334, 12343, 12353, 12363, 12373, 12383, 12393, 12403, 12412, 12422, 12482, 12492",Jean-Yves_Beziau  mainInterest  Philosophy Jean-Yves_Beziau  philosophicalSchool  Logic ,38,Give me the name of a person who is interested in Philosophy ? and specifically the philosical shool he is involved in ?,1
"12432, 12442, 12452, 12462, 12472, 12223, 12239, 12249, 12255, 12263, 12273, 12283, 12293, 12303, 12313, 12329, 12334, 12343, 12353, 12363, 12373, 12383, 12393, 12403, 12412, 12422, 12482, 12492",Jean-Yves_Beziau  mainInterest  Philosophy Jean-Yves_Beziau  philosophicalSchool  Logic ,38,Give me the name of a person who is interested in Philosophy ? and specifically the philosical shool he is involved in ?,1
"12432, 12442, 12452, 12462, 12472, 12223, 12239, 12249, 12255, 12263, 12273, 12283, 12293, 12303, 12313, 12329, 12334, 12343, 12353, 12363, 12373, 12383, 12393, 12403, 12412, 12422, 12482, 12492",Jean-Yves_Beziau  mainInterest  Philosophy Jean-Yves_Beziau  philosophicalSchool  Logic ,38,Give me the name of a person who is interested in Philosophy ? and specifically the philosical shool he is involved in ?,2
"12432, 12442, 12452, 12462, 12472, 12223, 12239, 12249, 12255, 12263, 12273, 12283, 12293, 12303, 12313, 12329, 12334, 12343, 12353, 12363, 12373, 12383, 12393, 12403, 12412, 12422, 12482, 12492",Jean-Yves_Beziau  mainInterest  Philosophy Jean-Yves_Beziau  philosophicalSchool  Logic ,38,Give me the name of a person who is interested in Philosophy ? and specifically the philosical shool he is involved in ?,2
"41352, 41312, 41322, 41332, 41342, 41362, 41372, 41382, 41392, 41402, 41412, 41422, 41432, 41442, 41452, 41482, 41462, 41472, 41492, 41502, 41512, 41522, 41532, 41542, 41552, 41562, 41572, 41582",Friends  company  Warner_Bros._Television Friends  creator  Marta_Kauffman ,924,"Give me the name of a show and its creator, and that show is produced by the WBs television ?",1
"41352, 41312, 41322, 41332, 41342, 41362, 41372, 41382, 41392, 41402, 41412, 41422, 41432, 41442, 41452, 41482, 41462, 41472, 41492, 41502, 41512, 41522, 41532, 41542, 41552, 41562, 41572, 41582",Friends  company  Warner_Bros._Television Friends  creator  Marta_Kauffman ,924,"Give me the name of a show and its creator, and that show is produced by the WBs television ?",1
"41352, 41312, 41322, 41332, 41342, 41362, 41372, 41382, 41392, 41402, 41412, 41422, 41432, 41442, 41452, 41482, 41462, 41472, 41492, 41502, 41512, 41522, 41532, 41542, 41552, 41562, 41572, 41582",Friends  company  Warner_Bros._Television Friends  creator  Marta_Kauffman ,924,"Give me the name of a show and its creator, and that show is produced by the WBs television ?",1
"41352, 41312, 41322, 41332, 41342, 41362, 41372, 41382, 41392, 41402, 41412, 41422, 41432, 41442, 41452, 41482, 41462, 41472, 41492, 41502, 41512, 41522, 41532, 41542, 41552, 41562, 41572, 41582",Friends  company  Warner_Bros._Television Friends  creator  Marta_Kauffman ,924,"Give me the name of a show and its creator, and that show is produced by the WBs television ?",1
"41352, 41312, 41322, 41332, 41342, 41362, 41372, 41382, 41392, 41402, 41412, 41422, 41432, 41442, 41452, 41482, 41462, 41472, 41492, 41502, 41512, 41522, 41532, 41542, 41552, 41562, 41572, 41582",Friends  company  Warner_Bros._Television Friends  creator  Marta_Kauffman ,924,"Give me the name of a show and its creator, and that show is produced by the WBs television ?",2
"14093, 14103",D._Raghavarao  field  Mathematics D._Raghavarao  almaMater  University_of_Mumbai D._Raghavarao  doctoralAdvisor  M._C._Chakrabarti D._Raghavarao  knownFor  Randomized_block_design ,27,"Give me the name of a Mathematician, his alma mater, his doctoral advisor's name, and what is this mathematician known for ?",2
"14093, 14103",D._Raghavarao  field  Mathematics D._Raghavarao  almaMater  University_of_Mumbai D._Raghavarao  doctoralAdvisor  M._C._Chakrabarti D._Raghavarao  knownFor  Randomized_block_design ,27,"Give me the name of a Mathematician, his alma mater, his doctoral advisor's name, and what is this mathematician known for ?",1
"14093, 14103",D._Raghavarao  field  Mathematics D._Raghavarao  almaMater  University_of_Mumbai D._Raghavarao  doctoralAdvisor  M._C._Chakrabarti D._Raghavarao  knownFor  Randomized_block_design ,27,"Give me the name of a Mathematician, his alma mater, his doctoral advisor's name, and what is this mathematician known for ?",1
"14093, 14103",D._Raghavarao  field  Mathematics D._Raghavarao  almaMater  University_of_Mumbai D._Raghavarao  doctoralAdvisor  M._C._Chakrabarti D._Raghavarao  knownFor  Randomized_block_design ,27,"Give me the name of a Mathematician, his alma mater, his doctoral advisor's name, and what is this mathematician known for ?",2
"14093, 14103",D._Raghavarao  field  Mathematics D._Raghavarao  almaMater  University_of_Mumbai D._Raghavarao  doctoralAdvisor  M._C._Chakrabarti D._Raghavarao  knownFor  Randomized_block_design ,27,"Give me the name of a Mathematician, his alma mater, his doctoral advisor's name, and what is this mathematician known for ?",2
"41788, 41798, 41808, 41818, 41828, 41838, 41848, 41859, 41869",Phagun_(1973_film)  starring  Dharmendra Phagun_(1973_film)  director  Rajinder_Singh_Bedi Phagun_(1973_film)  producer  Rajinder_Singh_Bedi Dharmendra  birthPlace  Punjab_Province_(British_India) Rajinder_Singh_Bedi  birthPlace  Punjab_Province_(British_India) Rajinder_Singh_Bedi  birthPlace  Punjab_Province_(British_India) ,925,"Give me the name of a movie that its star, director, and producer were born in the same place ?",1
